,Action.Execution.Speech,Action.Execution,Action.Imagination,Action.Inhibition,Action.Observation,Action,Cognition.Attention,Cognition.Language.Orthography,Cognition.Language.Phonology,Cognition.Language.Semantics,Cognition.Language.Speech,Cognition.Language,Cognition.Memory.Explicit,Cognition.Memory.Working,Cognition.Memory,Cognition.Music,Cognition.Reasoning,Cognition.SocialCognition,Cognition.Spatial,Cognition,Emotion.Negative.Fear,Emotion.Negative.Sadness,Emotion.Negative,Emotion.Positive.Happiness,Emotion.Positive.RewardGain,Emotion.Positive,Emotion,Interoception.Sexuality,Interoception,Perception.Audition,Perception.Somesthesis.Pain,Perception.Somesthesis,Perception.Vision.Color,Perception.Vision.Motion,Perception.Vision.Shape,Perception.Vision,Perception
empathy,-0.12041389987384185,-0.15001075188273522,0.08490909720820632,-0.020122504300747707,-0.030468813822469958,-0.13919243449147212,-0.11619492379389967,0.028276199298293694,0.14596767447047998,0.22891422661050165,-0.0855239247063295,0.0604455096258977,0.06430580529151113,-0.09515462771965483,-0.1148510204235268,-0.08368997887641619,0.08304856457575227,0.6611336599747333,-0.004963244997980356,-0.003480346812532196,-0.033444504734916315,-0.0795472698572656,-0.006764910879181523,-0.0691897437073841,-0.029430132286008603,-0.028456693596594137,0.009736076733721524,-0.018195322167430993,-0.03172276221866862,-0.040520774398917644,0.017989094700112278,-0.026652560385443256,0.0207416898755995,-0.08966093168887139,0.10244967360176538,-0.06887584982789656,-0.031947882981112036
encoding,-0.08155483966885488,-0.11314784895225001,-0.04505993516674532,0.13691219075641708,0.08227035379225468,-0.11500567181513513,0.34094197238791557,0.1817133449622037,0.1630349394296964,0.2113477671599855,0.09010535271871604,0.2037603220640654,0.10689080171093795,0.20445401100312818,0.2604067434593711,-0.05367181859942073,-0.029486592168692184,-0.011240036855427609,0.2611335988251787,0.2938880559267628,0.17102203880261793,0.27883076222528386,0.20657686754672952,0.29015751965733505,-0.03687044194253999,0.06912176922433753,0.06352149676345556,-0.06625309638967261,-0.08366146026468282,-0.06560561406386681,-0.08344574450262233,-0.12199414064647564,0.15046732642957641,0.06994647327886241,0.4662299461382493,0.565674281820589,0.215351973675811
episodic memory,-0.04911320400206132,-0.16222069878658746,-0.04116529859754689,-0.09539313523055079,-0.15335539245247187,-0.17099373897449635,-0.04524333059646475,0.03143797735699846,0.4234000076609246,0.498277088718025,0.19336698122525206,0.4993585410395883,0.19434214122866475,-0.009214435114191243,0.030530958147630554,-0.11333027189082746,0.1104761890771921,0.14470493852036354,-0.013903585403693892,0.2651565923220246,0.032938478778788985,0.031016860717049732,0.07677188610937065,-0.02974161559168452,0.0952878351833168,0.11135761387687797,0.20504925306616073,0.03638441838698406,0.10969871565812975,-0.0683486499583392,-0.10986701321002412,-0.12878880184225963,-0.037605336142673224,0.05666189614776764,-0.01505385440657997,-0.05959476470167433,-0.03998032219887015
expectancy,-0.02776285021809815,-0.13418070065089616,-0.08046204270259943,-0.08186531932429289,-0.06895103469306474,-0.13720469934450147,-0.01477011587103387,0.19988076855794407,-0.018513772119541617,-0.04884434700930333,-0.045718127339957726,-0.028285826435286508,-0.06918682325613175,0.04418943593062933,-0.014206950602729163,-0.051746644523633284,0.252343936072769,0.03298959183927791,0.035215481004732825,0.03346794221219186,-0.04054111884252407,0.04580983442987438,0.0003993233313652529,-0.057447534636333855,-0.006220369911013079,-0.04291897037954932,-0.03575737343648944,0.0066456460098017625,-0.03573685907889421,-0.04295152991441012,-0.05205449988393265,-0.07360721886943003,-0.06953855013972295,0.017554365675688938,0.06812421376561323,0.006026692483255485,-0.03080366242860798
extinction,-0.07032209432292232,0.009197479596360976,-0.0983768246571787,0.043354328528417446,0.021071574501492663,-0.002869162311307686,0.0261946828543671,-0.022293829916153005,0.04513903520882965,0.23425234570686532,0.05886877087866252,0.13994288071406327,0.0992718616655399,-0.039608987299294504,-0.01868146355852711,-0.07622920389566645,-0.02157261700615295,-0.06522978240972482,0.0024450899049426357,0.057392952308051595,0.0753628795228238,-0.01013146865572545,0.02767642958031289,0.0163940426530571,-0.023092262771651207,-0.013018434771867073,-0.03010380423787822,-0.06552241113817296,-0.0654888172542558,0.08332570569424819,-0.11412921346827193,-0.0887511448962499,0.16557160165341903,0.01838447668668867,0.15873331980917554,0.19047634119440834,0.022310882790294674
face recognition,-0.07342401843201234,-0.10885289974613567,-0.06835001108345665,0.09513454360417203,0.1270148971902057,-0.10926284599737403,0.25647136487315464,0.22789005213301003,0.07577639015934677,0.183622233815811,0.09991440005200974,0.2127135346807703,0.039269681216159535,0.20008164787420768,0.19636262075999386,-0.08348571589458792,-0.05552632792810709,-0.017044813668678094,0.1852212863993565,0.14093774002813958,0.44442641514333964,0.39183614518878357,0.4526719287848961,0.4601673513754185,-0.09658257734833729,0.010684215150473351,0.06614103479224209,-0.015507950648842281,-0.09299885367683178,-0.08002766909523294,-0.09912604453820792,-0.11824497896964478,0.2319952287635774,0.02594093035401243,0.6397364026275109,0.7675844057007991,0.3060173221081681
facial expression,0.38603572764948985,0.20059733368911045,-0.08998440735726217,0.04410695509173965,-0.005743491178840281,0.1776134408861082,0.06846298627528419,-0.03981646733976356,-0.027904094304332137,0.017860142958392295,0.18587550192756963,0.008110695819106326,0.06618562632141542,-0.0017996666380335773,0.0034169621297435284,0.06993053912790531,-0.049182798614294365,-0.03435427822747987,0.07333365511728226,-0.008596441242728275,0.19920140490952024,0.0860664185944577,0.13467948857981263,0.32477296651584764,-0.09123055241630015,-0.05048525756186075,-0.04897854908818065,-0.021537257656986386,-0.08626591810474799,0.018591855222628087,-0.019245696194625624,0.09830315952363428,0.07212033899888055,0.03260259002998995,0.31210131602169827,0.2924809773609622,0.2194790632096863
fear,-0.10119223774339259,-0.13311230510312347,-0.09900101337549973,0.08553897247831992,0.10243045665261531,-0.12006800109722038,0.13476143738197768,-0.03960794592117918,-0.0814163567614697,-0.009284374828350081,-0.04679374946267485,-0.04081982170555594,0.07591714091864184,-0.007158653159776951,-0.0032370431597711176,-0.09701086856090807,-0.04202149035266958,0.08188529215131729,0.26854838629705613,-0.0239675752665843,0.1838199728001518,0.2212671275155838,0.26036980464615617,0.3264032253004853,-0.07361007435629045,-0.024381298158470434,0.02781273517996789,-0.010882231501136125,-0.09448810413361937,-0.11759523211731528,-0.02966176287732895,-0.02847338265757787,0.017644512452234157,-0.03448364904549006,0.4654201873255813,0.4506320198390251,0.17692464737823355
fixation,-0.07901050202315131,-0.07172701989405712,-0.0807436995607206,0.011986866804280523,0.10445038879413801,-0.04269276356707126,0.010023400019940138,-0.03186620989956529,0.048896053646110785,0.11094022505557341,-0.04445491878066793,0.056505734499840934,0.022531234543409127,-0.11582268768861056,-0.09231536770792431,0.005009385723383577,-0.046059552155939154,-0.04546751462702842,0.0055941861538987385,-0.04271868485075824,-0.05861217613583719,-0.08795280151717762,-0.043520972527164054,-0.07001339318700431,0.0766548360295451,0.12728163165104164,0.05450243709024734,-0.016457794096333137,0.0076213485506048334,-0.07312748408825051,0.0783122320871778,0.044748488939835726,-0.06550835219162184,-0.010742733980292248,-0.07580358389932623,-0.06147287331687727,-0.03969443680054969
focus,-0.0371919824670988,0.03770242154285876,0.053946717194350575,0.11032240709687244,-0.0696518231070953,0.05152717652288262,0.10928323774683012,0.05512202102583284,0.030531262331546075,0.03375601357285779,-0.005756011106449511,0.007179277087620509,-0.08057846296968274,0.05326109020650534,0.00010791779064839638,-0.003997621703432203,-0.002047879255994898,0.08599883794843646,0.036370662670424866,0.05344511957469823,-0.037923534932722845,-0.054877174549885256,-0.07178391296632602,-0.027808217400247432,0.07761638266031014,0.06360699063479844,-0.01700757922907723,-0.06385965322578079,-0.06369156981461913,0.012069496618610634,0.11401833993885598,0.14691532955660488,0.02390216385702299,-0.0025094779158891713,-0.0488013057274731,-0.04444234495536202,-0.0074220805167778
gaze,-0.019017097312565477,-0.035569125194319505,-0.06860577462917604,0.12022174567665532,0.002069722254429935,-0.03224360328739407,0.14224486675373574,0.012220152487457893,-0.0017008350333586515,0.11690414321724621,0.05761934659782568,0.08119870546692874,0.09992369090931826,0.009860906389921662,0.0069049448724305025,0.028730952930203897,-0.03999383004125833,0.007189307148895412,0.11785374760069897,0.036132013548169445,0.2875772462883309,0.14669347842425623,0.29280525657291195,0.2548659704645443,-0.02906627533965188,0.05037145411273288,0.11704929549417843,-0.031816374841702556,-0.040989763050188664,0.010756304376538132,-0.12061821270022834,-0.08752980608999605,0.17390712133110448,0.0068170106376786105,0.37863878525893235,0.4467714379531933,0.29855666857891994
goal,-0.08895039288849838,-0.13695194543802966,0.018382028811867724,-0.10449633747835935,0.027899866173276656,-0.13357424742716215,0.09234179302125761,0.3385498802021068,0.22281520952018372,0.1299788675617241,0.009510594600412288,0.12150463235636456,-0.07301037054106217,0.19353779285176256,0.061282088161323627,0.04946325090344489,0.2336885247000733,0.2866094323836509,0.08894486805054885,0.23118138353675682,0.0038932244511635508,0.09982241603631957,0.08400971521143742,0.06306954177797174,-0.01637791738826082,-0.01461091511928581,0.05328038807345219,-0.08986511602485087,-0.0987599791232536,0.05564450240358697,0.0067299558631619995,-0.044682539496046995,0.0848364097017136,0.02130683053357405,0.10258673695529517,0.09375207347266307,0.03493959435304784
imagery,0.21072051341763248,0.22252474600042021,0.03862098194269025,0.019717888016366807,-0.11652737510635139,0.1742338708676553,-0.046272685006528314,0.11332950081435206,0.046109607874577456,-0.0015991835553633618,-0.01769400234367672,0.022748049325609414,-0.010749640161691582,0.005238010078965845,-0.03452229358666075,0.29212660004154617,-0.016672419968534292,-0.07847446587411236,-0.013043800107325568,0.023818213225815774,-0.013833341468951599,0.08243909130409376,-9.045697511409883e-05,0.1366629685898848,-0.012581505179652246,-0.061136533814211705,-0.05477522932593169,0.1445419740259491,0.055798701603564295,0.16321323969918144,0.22720209484602347,0.24225481148587066,0.04906679646714202,0.011833677770356285,-0.028009083521577233,-0.02407165670652674,0.13351600143333292
